# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Oct 15 10:57:52 2024
#
# COLUMN pl_name:        Planet Name
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN pl_massj:       Planet Mass [Jupiter mass]
# COLUMN pl_massjerr1:   Planet Mass Upper Unc. [Jupiter mass]
# COLUMN pl_massjerr2:   Planet Mass Lower Unc. [Jupiter mass]
# COLUMN pl_massjlim:    Planet Mass Limit Flag [Jupiter mass]
# COLUMN pl_masse:       Planet Mass [Earth mass]
# COLUMN pl_masseerr1:   Planet Mass Upper Unc. [Earth mass]
# COLUMN pl_masseerr2:   Planet Mass Lower Unc. [Earth mass]
# COLUMN pl_masselim:    Planet Mass Limit Flag [Earth mass]
# COLUMN pl_orbsmax:     Planet-star Projected Semi-major Axis [au]
# COLUMN pl_orbsmaxerr1: Planet-star Projected Semi-major Axis Upper Unc.
# COLUMN pl_orbsmaxerr2: Planet-star Projected Semi-major Axis Lower Unc.
# COLUMN pl_orbsmaxlim:  Planet-star Projected Semi-major Axis Limit Flag
# COLUMN st_mass:        Lens Mass [Solar mass]
# COLUMN st_masserr1:    Lens Mass Upper Unc.
# COLUMN st_masserr2:    Lens Mass Lower Unc.
# COLUMN st_masslim:     Lens Mass Limit Flag
# COLUMN sy_dist:        Lens Distance [pc]
# COLUMN sy_disterr1:    Lens Distance Upper Unc.
# COLUMN sy_disterr2:    Lens Distance Lower Unc.
# COLUMN sy_distlim:     Lens Distance Limit Flag
# COLUMN ml_dists:       Source Distance [pc]
# COLUMN ml_distserr1:   Source Distance Upper Unc.
# COLUMN ml_distserr2:   Source Distance Lower Unc.
# COLUMN ml_distslim:    Source Distance Limit Flag
# COLUMN ml_tsepmin:     Time of Lens-source Minimum Separation [days]
# COLUMN ml_tsepminerr1: Time of Lens-source Minimum Separation Upper Unc.
# COLUMN ml_tsepminerr2: Time of Lens-source Minimum Separation Lower Unc.
# COLUMN ml_tsepminlim:  Time of Lens-source Minimum Separation Limit Flag
# COLUMN ml_sepminnorm:  Normalized Lens-source Minimum Separation
# COLUMN ml_sepminnormerr1: Normalized Lens-source Minimum Separation Upper Unc.
# COLUMN ml_sepminnormerr2: Normalized Lens-source Minimum Separation Lower Unc.
# COLUMN ml_sepminnormlim: Normalized Lens-source Minimum Separation Limit Flag
# COLUMN ml_xtimeein:    Einstein Crossing Time [days]
# COLUMN ml_xtimeeinerr1: Einstein Crossing Time Upper Unc.
# COLUMN ml_xtimeeinerr2: Einstein Crossing Time Lower Unc.
# COLUMN ml_xtimeeinlim: Einstein Crossing Time Limit Flag
# COLUMN ml_radsnorm:    Normalized Source Angular Radius (10^-3)
# COLUMN ml_radsnormerr1: Normalized Angular Radius Upper Unc.
# COLUMN ml_radsnormerr2: Normalized Angular Radius Lower Unc.
# COLUMN ml_radsnormlim: Normalized Angular Radius Limit Flag
# COLUMN ml_sepinsnorp:  Instantaneous Planet-star Projected and Normalized Separation
# COLUMN ml_sepinsnorperr1: Instantaneous Planet-star Projected and Normalized Separation Upper Unc.
# COLUMN ml_sepinsnorperr2: Instantaneous Planet-star Projected and Normalized Separation Lower Unc.
# COLUMN ml_sepinsnorplim: Instantaneous Planet-star Projected and Normalized Separation Limit Flag
# COLUMN ml_massratio:   Planet-star Mass Ratio (10^-4)
# COLUMN ml_massratioerr1: Planet-star Mass Ratio Upper Unc.
# COLUMN ml_massratioerr2: Planet-star Mass Ratio Lower Unc.
# COLUMN ml_massratiolim: Planet-star Mass Ratio Limit Flag
# COLUMN ml_angstlax:    Source Trajectory-lens Axis Angle [rad]
# COLUMN ml_angstlaxerr1: Source Trajectory-lens Axis Angle Upper Unc.
# COLUMN ml_angstlaxerr2: Source Trajectory-lens Axis Angle Lower Unc.
# COLUMN ml_angstlaxlim: Source Trajectory-lens Axis Angle Limit Flag
# COLUMN ml_magis:       Source I-band [mag]
# COLUMN ml_magiserr1:   Source I-band Upper Unc.
# COLUMN ml_magiserr2:   Source I-band Lower Unc.
# COLUMN ml_magislim:    Source I-band Limit Flag
# COLUMN ml_magibl:      Blend I-band [mag]
# COLUMN ml_magiblerr1:  Blend I-band Upper Unc.
# COLUMN ml_magiblerr2:  Blend I-band Lower Unc.
# COLUMN ml_magibllim:   Blend I-band Limit Flag
# COLUMN ml_radeinang:   Angular Einstein Radius [mas]
# COLUMN ml_radeinangerr1: Angular Einstein Radius Upper Unc.
# COLUMN ml_radeinangerr2: Angular Einstein Radius Lower Unc.
# COLUMN ml_radeinanglim: Angular Einstein Radius Limit Flag
# COLUMN ml_pmrells:     Lens-source Relative Proper Motion [mas/yr]
# COLUMN ml_pmrellserr1: Lens-source Relative Proper Motion Upper Unc.
# COLUMN ml_pmrellserr2: Lens-source Relative Proper Motion Lower Unc.
# COLUMN ml_pmrellslim:  Lens-source Relative Proper Motion Limit Flag
# COLUMN ml_modeldef:    Default Model
# COLUMN htmllink:       Reference
#
pl_name,rastr,ra,decstr,dec,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,st_mass,st_masserr1,st_masserr2,st_masslim,sy_dist,sy_disterr1,sy_disterr2,sy_distlim,ml_dists,ml_distserr1,ml_distserr2,ml_distslim,ml_tsepmin,ml_tsepminerr1,ml_tsepminerr2,ml_tsepminlim,ml_sepminnorm,ml_sepminnormerr1,ml_sepminnormerr2,ml_sepminnormlim,ml_xtimeein,ml_xtimeeinerr1,ml_xtimeeinerr2,ml_xtimeeinlim,ml_radsnorm,ml_radsnormerr1,ml_radsnormerr2,ml_radsnormlim,ml_sepinsnorp,ml_sepinsnorperr1,ml_sepinsnorperr2,ml_sepinsnorplim,ml_massratio,ml_massratioerr1,ml_massratioerr2,ml_massratiolim,ml_angstlax,ml_angstlaxerr1,ml_angstlaxerr2,ml_angstlaxlim,ml_magis,ml_magiserr1,ml_magiserr2,ml_magislim,ml_magibl,ml_magiblerr1,ml_magiblerr2,ml_magibllim,ml_radeinang,ml_radeinangerr1,ml_radeinangerr2,ml_radeinanglim,ml_pmrells,ml_pmrellserr1,ml_pmrellserr2,ml_pmrellslim,ml_modeldef,htmllink
MOA-2013-BLG-605L b,17h58m42.85s,272.019257,-29d23m53.66s,-29.731583,0.02350000,0.00270000,-0.00240000,0,7.47000000,0.87000000,-0.77000000,0,2.01000000,0.15000000,-0.14000000,0,0.06300000,0.00600000,-0.00600000,0,1760.00000000,190.00000000,-150.00000000,0,,,,,2456573.05000000,0.00900000,-0.00900000,0,-0.07890000,0.00072000,-0.00072000,0,19.96000000,0.10000000,-0.10000000,0,3.92000000,0.11000000,-0.11000000,0,2.39400000,0.01100000,-0.01100000,0,3.55700000,0.13100000,-0.13100000,0,3.13810000,0.00270000,-0.00270000,0,18.12200000,0.00700000,-0.00700000,0,18.57100000,0.01100000,-0.01100000,0,0.47700000,0.03300000,-0.03300000,0,8.51000000,0.61000000,-0.61000000,0,0,<a refstr=SUMI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...825..112S/abstract target=ref>Sumi et al. 2016</a>
OGLE-2013-BLG-0341L B b,17h52m07.49s,268.031208,-29d50m46.0s,-29.846111,,,,0,,,,0,,,,0,,,,,,,,,,,,,2456402.28000000,0.04900000,-0.04900000,0,0.03470000,0.00050000,-0.00050000,0,31.40000000,0.23000000,-0.23000000,0,3.17790000,0.02740000,-0.02740000,0,0.94900000,0.00200000,-0.00200000,0,1.80600000,0.15700000,-0.15700000,0,-0.00260000,0.00280000,-0.00280000,0,18.58810000,0.00880000,-0.00880000,0,,,,,,,,,,,,,0,<a refstr=GOULD_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014Sci...345...46G/abstract target=ref>Gould et al. 2014</a>
KMT-2018-BLG-1292L b,17h33m42.62s,263.427583,-33d31m14.41s,-33.520669,4.42000000,0.90000000,-0.67000000,0,1400.00000000,290.00000000,-210.00000000,0,6.03000000,0.71000000,-0.62000000,0,1.09000000,0.22000000,-0.17000000,0,3460.00000000,510.00000000,-430.00000000,0,9000.00000000,,,0,2458407.88000000,0.14000000,-0.14000000,0,-0.28200000,0.00900000,-0.00900000,0,59.22000000,1.55000000,-1.55000000,0,6.47300000,0.97800000,-0.97800000,0,1.35500000,0.01000000,-0.01000000,0,32.66000000,2.66000000,-2.66000000,0,-2.60300000,0.01700000,-0.01700000,0,,,,,,,,,1.27000000,0.05000000,-0.08000000,0,10.80000000,1.90000000,-1.90000000,0,1,<a refstr=RYU_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159...58R/abstract target=ref>Ryu et al. 2020</a>
KMT-2018-BLG-1990L b,17h53m44.49s,268.435375,-22d09m09.14s,-22.152539,0.56500000,0.31600000,-0.16100000,0,180.00000000,100.00000000,-51.00000000,0,0.88300000,0.37900000,-0.20700000,0,0.09500000,0.05300000,-0.02700000,0,937.00000000,457.00000000,-243.00000000,0,,,,,2458230.32700000,0.02400000,-0.02400000,0,-0.03900000,0.00200000,-0.00200000,0,46.22800000,1.87000000,-1.87000000,0,1.33600000,0.16000000,-0.16000000,0,1.11800000,0.00900000,-0.00900000,0,56.95000000,3.35000000,-3.35000000,0,3.75000000,0.01500000,-0.01500000,0,19.36000000,0.05000000,-0.05000000,0,,,,,,,,,,,,,0,<a refstr=RYU_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..151R/abstract target=ref>Ryu et al. 2019</a>
OGLE-2012-BLG-0406L b,17h53m18.17s,268.325708,-30d28m16.2s,-30.471167,2.60000000,1.20000000,-1.20000000,0,830.00000000,380.00000000,-380.00000000,0,3.20000000,1.20000000,-1.20000000,0,0.48000000,0.20000000,-0.20000000,0,3600.00000000,1300.00000000,-1300.00000000,0,,,,,2456141.58300000,0.09300000,-0.09300000,0,-0.51690000,0.00650000,-0.00650000,0,61.94000000,0.81000000,-0.81000000,0,9.30000000,1.30000000,-1.30000000,0,1.32890000,0.00850000,-0.00850000,0,54.00000000,6.40000000,-6.40000000,0,0.82700000,0.01000000,-0.01000000,0,,,,,,,,,0.68000000,0.09000000,-0.09000000,0,3.90000000,0.60000000,-0.60000000,0,0,<a refstr=POLESKI_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...782...47P/abstract target=ref> Poleski et al. 2014 </a>
OGLE-2015-BLG-0954L b,18h00m44.24s,270.184333,-28d39m39.2s,-28.660889,3.90000000,1.40000000,-1.40000000,0,1200.00000000,440.00000000,-440.00000000,0,1.20000000,0.60000000,-0.60000000,0,0.33000000,0.12000000,-0.12000000,0,600.00000000,400.00000000,-200.00000000,0,,,,,2457165.22300000,0.00900000,-0.00900000,0,-0.05680000,0.00170000,-0.00170000,0,37.53000000,0.87000000,-0.87000000,0,0.29600000,0.01100000,-0.01100000,0,0.79820000,0.00330000,-0.00330000,0,109.80000000,2.80000000,-2.80000000,0,4.54620000,0.00440000,-0.00440000,0,20.91000000,0.03000000,-0.03000000,0,18.47000000,0.02000000,-0.02000000,0,1.89000000,0.17000000,-0.17000000,0,18.40000000,1.70000000,-1.70000000,0,0,<a refstr=SHIN_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016JKAS...49...73S/abstract target=ref>Shin et al. 2016</a>
KMT-2016-BLG-1107L b,17h45m40.26s,266.417750,-26d01m54.48s,-26.031800,3.28300000,3.46800000,-1.83500000,0,1043.00000000,1102.00000000,-583.00000000,0,0.34200000,0.07000000,-0.08500000,0,0.08700000,0.09200000,-0.04900000,0,6651.00000000,948.00000000,-1348.00000000,0,,,,,2457508.68100000,0.06800000,-0.06800000,0,0.92700000,0.06100000,-0.06100000,0,20.40300000,0.87500000,-0.87500000,0,59.55000000,6.83000000,-6.83000000,0,0.34500000,0.01300000,-0.01300000,0,361.40000000,54.40000000,-54.40000000,0,3.13200000,0.02500000,-0.02500000,0,,,,,,,,,0.14800000,0.02100000,-0.02100000,0,2.65000000,0.38000000,-0.38000000,0,1,<a refstr=HWANG_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...23H/abstract target=ref>Hwang et al. 2019</a>
OGLE-2018-BLG-0596L b,17h56m13.33s,269.055542,-29d11m56.7s,-29.199083,0.04622000,0.00541000,-0.00541000,0,14.69000000,1.72000000,-1.72000000,0,0.92000000,0.14000000,-0.14000000,0,0.22900000,0.03100000,-0.03100000,0,5650.00000000,800.00000000,-800.00000000,0,8380.00000000,1470.00000000,-1470.00000000,0,2458277.14000000,0.01500000,-0.01500000,0,-0.28200000,0.00600000,-0.00600000,0,29.17000000,0.11600000,-0.11600000,0,13.62000000,0.50000000,-0.50000000,0,0.49900000,0.01800000,-0.01800000,0,1.87900000,0.13300000,-0.13300000,0,-6.02500000,0.01400000,-0.01400000,0,17.19000000,0.01000000,-0.01000000,0,,,,,0.32400000,0.03300000,-0.03300000,0,4.07000000,0.41000000,-0.41000000,0,0,<a refstr=JUNG_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158...28J/abstract target=ref>Jung et al. 2019</a>
KMT-2018-BLG-1976L b,17h45m25.12s,266.354667,-35d42m01.19s,-35.700331,2.22000000,1.34000000,-1.21000000,0,705.57906354,425.89006538,-384.57237247,0,3.54000000,1.25000000,-1.43000000,0,0.65000000,0.41000000,-0.37000000,0,5840.00000000,2060.00000000,-2360.00000000,0,,,,,2458183.11200000,0.04900000,-0.04900000,0,0.14600000,0.00500000,-0.00500000,0,41.76000000,1.01000000,-1.01000000,0,,,,,1.22700000,0.06400000,-0.06400000,0,31.30000000,9.50000000,-9.50000000,0,1.07400000,0.02900000,-0.02900000,0,18.24200000,0.00400000,-0.00400000,0,,,,,,,,,,,,,1,<a refstr=HAN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...650A..89H/abstract target=ref>Han et al. 2021</a>
KMT-2018-BLG-1996L b,17h54m42.84s,268.678500,-22d49m13.48s,-22.820411,1.22000000,0.72000000,-0.63000000,0,387.75065654,228.83645304,-200.23189641,0,1.97000000,0.51000000,-0.25000000,0,0.69000000,0.40000000,-0.38000000,0,5910.00000000,1540.00000000,-2240.00000000,0,,,,,2458348.30500000,0.00800000,-0.00800000,0,0.01800000,0.00100000,-0.00100000,0,47.08000000,0.56000000,-0.56000000,0,,,,,0.67200000,0.04100000,-0.04100000,0,16.90000000,3.80000000,-3.80000000,0,1.42900000,0.04600000,-0.04600000,0,18.82000000,0.02000000,-0.02000000,0,,,,,,,,,,,,,0,<a refstr=HAN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...650A..89H/abstract target=ref>Han et al. 2021</a>
KMT-2018-BLG-1996L b,17h54m42.84s,268.678500,-22d49m13.48s,-22.820411,1.09000000,0.64000000,-0.60000000,0,346.43296363,203.41018048,-190.69704420,0,4.27000000,1.11000000,-1.62000000,0,0.69000000,0.40000000,-0.38000000,0,5910.00000000,1540.00000000,-2240.00000000,0,,,,,2458348.30500000,0.00800000,-0.00800000,0,0.01800000,0.00100000,-0.00100000,0,47.07000000,0.55000000,-0.55000000,0,,,,,1.45500000,0.09100000,-0.09100000,0,15.10000000,3.90000000,-3.90000000,0,1.45200000,0.04600000,-0.04600000,0,18.82000000,0.02000000,-0.02000000,0,,,,,,,,,,,,,1,<a refstr=HAN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...650A..89H/abstract target=ref>Han et al. 2021</a>
KMT-2018-BLG-1976L b,17h45m25.12s,266.354667,-35d42m01.19s,-35.700331,1.96000000,1.23000000,-1.12000000,0,622.94367772,390.92894061,-355.96781584,0,2.04000000,0.72000000,-0.83000000,0,0.65000000,0.41000000,-0.37000000,0,5840.00000000,2060.00000000,-2360.00000000,0,,,,,2458183.08300000,0.04800000,-0.04800000,0,0.14106000,0.00477000,-0.00477000,0,42.49000000,1.00000000,-1.00000000,0,,,,,0.70800000,0.03000000,-0.03000000,0,28.90000000,7.90000000,-7.90000000,0,1.06500000,0.02700000,-0.02700000,0,18.24200000,0.00400000,-0.00400000,0,,,,,,,,,,,,,0,<a refstr=HAN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...650A..89H/abstract target=ref>Han et al. 2021</a>
OGLE-2019-BLG-0954L b,17h51m39.18s,267.913250,-29d36m39.60s,-29.611000,14.20000000,9.90000000,-7.50000000,0,4513.16337940,3146.50122930,-2383.71305250,0,2.65000000,0.89000000,-1.20000000,0,0.80000000,0.55000000,-0.42000000,0,3630.00000000,1220.00000000,-1640.00000000,0,,,,,2458662.09600000,0.14000000,-0.14000000,0,0.42600000,0.01400000,-0.01400000,0,28.54000000,0.68000000,-0.68000000,0,1.30000000,,,1,0.73700000,0.00600000,-0.00600000,0,170.00000000,20.00000000,-20.00000000,0,0.37300000,0.02800000,-0.02800000,0,20.32000000,0.07000000,-0.07000000,0,,,,,0.80000000,,,-1,,,,,1,<a refstr=HAN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...650A..89H/abstract target=ref>Han et al. 2021</a>
KMT-2019-BLG-0371L b,17h53m32.14s,268.383917,-31d33m18.08s,-31.555022,7.70000000,11.34000000,-3.90000000,0,2447.27873390,3604.17413538,-1239.53078730,0,0.79000000,0.14000000,-0.16000000,0,0.09000000,0.14000000,-0.05000000,0,7010.00000000,1050.00000000,-1210.00000000,0,,,,,2458592.39200000,0.00600000,-0.00600000,0,0.14000000,0.00700000,-0.00700000,0,6.50000000,0.15000000,-0.15000000,0,6.46000000,0.17000000,-0.17000000,0,0.82600000,0.01100000,-0.01100000,0,790.00000000,20.00000000,-20.00000000,0,1.54200000,0.00800000,-0.00800000,0,,,,,,,,,0.13700000,0.01200000,-0.01200000,0,7.68000000,0.70000000,-0.70000000,0,1,<a refstr=KIM_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162...17K/abstract target=ref>Kim et al. 2021</a>
KMT-2019-BLG-0371L b,17h53m32.14s,268.383917,-31d33m18.08s,-31.555022,11.98000000,17.65000000,-6.31000000,0,3807.58431586,5609.67138355,-2005.49724817,0,1.50000000,0.27000000,-0.29000000,0,0.09000000,0.14000000,-0.05000000,0,7040.00000000,1050.00000000,-1200.00000000,0,,,,,2458592.39100000,0.00600000,-0.00600000,0,0.14100000,0.00700000,-0.00700000,0,6.57000000,0.15000000,-0.15000000,0,6.99000000,0.21000000,-0.21000000,0,1.57500000,0.01400000,-0.01400000,0,1230.00000000,30.00000000,-30.00000000,0,1.54400000,0.00700000,-0.00700000,0,,,,,,,,,0.13500000,0.01300000,-0.01300000,0,7.53000000,0.70000000,-0.70000000,0,0,<a refstr=KIM_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162...17K/abstract target=ref>Kim et al. 2021</a>
OGLE-2015-BLG-1670L b,17h52m38.11s,268.158792,-28d33m06.9s,-28.551917,,,,0,,,,0,,,,,,,,,,,,,,,,,2457223.34270000,0.00330000,-0.00330000,0,0.00530000,0.00170000,-0.00150000,0,23.30000000,9.10000000,-5.20000000,0,2.17000000,0.69000000,-1.00000000,0,1.05600000,0.02800000,-0.02000000,0,1.00000000,0.40000000,-0.31000000,0,0.25700000,0.01500000,-0.01300000,0,22.34000000,0.40000000,-0.30000000,0,,,,,0.39500000,0.08400000,-0.06100000,0,6.21000000,1.20000000,-0.95000000,0,0,<a refstr=RANC_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..232R/abstract target=ref>Ranc et al. 2019</a>
OGLE-2015-BLG-1670L b,17h52m38.11s,268.158792,-28d33m06.9s,-28.551917,,,,0,,,,0,,,,0,,,,,,,,,,,,,2457223.34540000,0.00360000,-0.00360000,0,0.00470000,0.00190000,-0.00150000,0,27.00000000,12.00000000,-7.50000000,0,2.23000000,0.86000000,-0.71000000,0,0.96500000,0.01000000,-0.01000000,0,1.50000000,0.86000000,-0.68000000,0,0.27500000,0.02000000,-0.02400000,0,22.51000000,0.40000000,-0.37000000,0,,,,,0.39200000,0.07700000,-0.06200000,0,5.40000000,1.10000000,-0.90000000,0,0,<a refstr=RANC_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..232R/abstract target=ref>Ranc et al. 2019</a>
OGLE-2015-BLG-1670L b,17h52m38.11s,268.158792,-28d33m06.9s,-28.551917,0.05630000,0.03000000,-0.02800000,0,17.90000000,9.60000000,-8.80000000,0,2.62000000,0.58000000,-0.60000000,0,0.55000000,0.28000000,-0.28000000,0,6700.00000000,1000.00000000,-1300.00000000,0,8140.00000000,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38200000,0.08700000,-0.07600000,0,6.00000000,1.20000000,-1.20000000,0,1,<a refstr=RANC_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..232R/abstract target=ref>Ranc et al. 2019</a>
OGLE-2018-BLG-1185L b,17h59m10.26s,269.792750,-27d50m06.3s,-27.835083,0.02642936,0.02485618,-0.01478785,0,8.40000000,7.90000000,-4.70000000,0,1.54000000,0.18000000,-0.22000000,0,0.37000000,0.35000000,-0.21000000,0,7400.00000000,510.00000000,-880.00000000,0,,,,,2458310.77720000,0.00030000,-0.00030000,0,0.00687700,0.00006300,-0.00006300,0,15.93100000,0.13300000,-0.13300000,0,3.46800000,0.08300000,-0.08300000,0,0.96300000,0.00100000,-0.00100000,0,0.68690000,0.02290000,-0.02290000,0,0.11400000,0.00100000,-0.00100000,0,20.08200000,0.01200000,-0.01200000,0,,,,,0.21100000,0.01800000,-0.01800000,0,4.83200000,0.41000000,-0.41000000,0,1,<a refstr=KONDO_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162...77K/abstract target=ref>Kondo et al. 2021</a>
OGLE-2017-BLG-1434L b,17h53m07.312s,268.280467,-30d14m44.37s,-30.245658,0.01393834,0.00078659,-0.00078659,0,4.43000000,0.25000000,-0.25000000,0,1.18000000,0.10000000,-0.10000000,0,0.23400000,0.01200000,-0.01200000,0,860.00000000,50.00000000,-50.00000000,0,8000.00000000,500.00000000,-500.00000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.40000000,0.09000000,-0.09000000,0,8.10000000,0.50000000,-0.50000000,0,1,<a refstr=BLACKMAN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161..279B/abstract target=ref>Blackman et al. 2021</a>
OGLE-2017-BLG-1434L b,17h53m07.29s,268.280365,-30d14m44.6s,-30.245722,0.01400000,0.00200000,-0.00200000,0,4.50000000,0.50000000,-0.50000000,0,1.18000000,0.10000000,-0.10000000,0,0.23400000,0.02600000,-0.02600000,0,860.00000000,90.00000000,-90.00000000,0,,,,,2457984.97800000,0.00400000,-0.00400000,0,0.04300000,0.00100000,-0.00100000,0,62.95700000,0.86300000,-0.86300000,0,0.46920000,0.00930000,-0.00930000,0,0.97900000,0.00040000,-0.00040000,0,0.57220000,0.01450000,-0.01450000,0,4.55100000,0.00200000,-0.00200000,0,18.45000000,0.06300000,-0.06300000,0,,,,,1.40000000,0.09000000,-0.09000000,0,8.10000000,0.50000000,-0.50000000,0,0,<a refstr=UDALSKI_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AcA....68....1U/abstract target=ref>Udalski et al. 2018</a>
OGLE-2017-BLG-1434L b,17h53m07.29s,268.280365,-30d14m44.6s,-30.245722,,,,0,,,,0,,,,0,,,,,,,,,,,,,2457984.97800000,0.00400000,-0.00400000,0,-0.04400000,0.00100000,-0.00100000,0,62.98100000,0.78800000,-0.78800000,0,0.46790000,0.00720000,-0.00720000,0,0.97800000,0.00030000,-0.00030000,0,0.55710000,0.00770000,-0.00770000,0,-4.55600000,0.00200000,-0.00200000,0,,,,,,,,,,,,,,,,,0,<a refstr=UDALSKI_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AcA....68....1U/abstract target=ref>Udalski et al. 2018</a>
OGLE-2017-BLG-1434L b,17h53m07.29s,268.280365,-30d14m44.6s,-30.245722,,,,0,,,,0,,,,0,,,,,,,,,,,,,2457984.97900000,0.00400000,-0.00400000,0,0.04400000,0.00100000,-0.00100000,0,61.42100000,0.69200000,-0.69200000,0,0.48150000,0.00680000,-0.00680000,0,0.97800000,0.00030000,-0.00030000,0,0.58660000,0.00630000,-0.00630000,0,4.55200000,0.00100000,-0.00100000,0,,,,,,,,,,,,,,,,,0,<a refstr=UDALSKI_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AcA....68....1U/abstract target=ref>Udalski et al. 2018</a>
OGLE-2014-BLG-0319L b,17h47m50.68s,266.961167,-33d56m06.16s,-33.935044,0.57000000,0.36000000,-0.31000000,0,181.16219199,114.41822652,-98.52680617,0,3.49000000,1.17000000,-1.12000000,0,0.52000000,0.33000000,-0.29000000,0,7730.00000000,1140.00000000,-2840.00000000,0,10300.00000000,3350.00000000,-680.00000000,0,2456787.96300000,0.02500000,-0.02500000,0,0.17400000,0.00300000,-0.00300000,0,34.46000000,0.46000000,-0.47000000,0,27.00000000,,,1,1.21300000,0.00500000,-0.00600000,0,10.34000000,1.31000000,-1.11000000,0,2.83400000,0.00300000,-0.00300000,0,17.82900000,0.00400000,-0.00400000,0,,,,,0.41000000,0.22000000,-0.15000000,0,4.38000000,2.32000000,-1.62000000,0,1,<a refstr=MIYAZAKI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..123M/abstract target=ref>Miyazaki et al. 2022</a>
KMT-2018-BLG-1743L b,18h17m08.01s,274.283375,-26d21m34.70s,-26.359639,0.24500000,0.33900000,-0.13500000,0,77.86795971,107.74382997,-42.90683494,0,1.44900000,0.20900000,-0.22900000,0,0.19300000,0.26800000,-0.10700000,0,6483.00000000,936.00000000,-1026.00000000,0,,,,,2458249.12600000,0.00600000,-0.00600000,0,0.00025000,0.00051000,-0.00051000,0,28.03000000,1.21000000,-1.21000000,0,2.08000000,0.38000000,-0.38000000,0,1.04800000,0.00600000,-0.00600000,0,12.10000000,2.10000000,-2.10000000,0,0.82000000,0.06800000,-0.06800000,0,20.82900000,0.05500000,-0.05500000,0,,,,,0.18000000,0.04000000,-0.04000000,0,2.34000000,0.50000000,-0.50000000,0,1,<a refstr=HAN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...652A.145H/abstract target=ref>Han et al. 2021</a>
OGLE-2017-BLG-1434L b,17h53m07.29s,268.280365,-30d14m44.6s,-30.245722,,,,0,,,,0,,,,0,,,,,,,,,,,,,2457984.97700000,0.00400000,-0.00400000,0,-0.04300000,0.00100000,-0.00100000,0,64.25500000,1.00600000,-1.00600000,0,0.46430000,0.00990000,-0.00990000,0,0.97900000,0.00030000,-0.00030000,0,0.56070000,0.01520000,-0.01520000,0,-4.55300000,0.00200000,-0.00200000,0,,,,,,,,,,,,,,,,,0,<a refstr=UDALSKI_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AcA....68....1U/abstract target=ref>Udalski et al. 2018</a>
